distance_to_cell_km,rsrp_dbm,rssi_dbm,rsrq_db,sinr_db,interference_dbm,network_load_pct,connected_users,handovers_last_hr,signal_quality_score,signal_quality_label
1.064,-99.43,-84.6,-16.38,-10.0,-95.33,56.27,56.0,1,22.06,Poor
1.041,-101.41,-80.2,-19.5,-10.0,-90.56,72.79,65.0,1,14.31,Poor
1.688,-105.07,-84.6,-19.5,-10.0,-92.57,62.36,52.0,2,16.98,Poor
1.045,-111.36,-95.8,-14.04,-10.0,-105.5,16.58,33.0,4,29.64,Poor
0.061,-73.84,-57.9,-16.52,11.12,-89.29,83.26,58.0,2,41.87,Fair
0.781,-104.96,-85.59,-19.17,-10.0,-93.79,60.16,75.0,2,16.8,Poor
0.237,-93.58,-79.11,-15.1,3.31,-103.24,22.7,33.0,4,47.52,Fair
2.11,-113.3,-97.18,-16.33,-10.0,-103.38,20.97,39.0,2,28.96,Poor
0.288,-89.42,-74.54,-15.01,9.59,-104.19,14.9,31.0,0,51.89,Fair
0.363,-95.95,-80.97,-14.88,6.84,-106.7,48.88,38.0,1,36.07,Fair
0.34,-92.72,-76.88,-16.52,6.5,-103.52,23.07,34.0,3,46.22,Fair
0.175,-88.59,-67.87,-19.5,,-100.79,37.9,40.0,0,43.39,Fair
0.035,-75.53,-62.79,-13.15,14.23,-93.1,48.29,46.0,2,61.9,Good
1.017,-107.94,-88.64,-19.5,-7.48,-102.35,33.05,46.0,4,25.35,Poor
0.73,-94.03,-75.26,-17.42,-1.51,-98.06,44.16,45.0,2,36.09,Fair
0.068,-86.58,-65.68,-19.5,6.35,-99.82,49.22,46.0,2,44.25,Fair
0.675,-98.95,-80.18,-17.11,-10.0,-94.28,53.79,47.0,3,25.61,Poor
0.442,-95.43,-78.57,-17.37,3.94,-103.82,35.01,48.0,1,36.55,Fair
0.237,-86.91,-71.35,-14.41,6.93,-98.75,45.78,49.0,1,53.46,Fair
0.132,-80.92,-59.95,-19.5,2.04,-86.96,51.69,48.0,3,42.01,Fair
0.884,-103.49,-84.0,-18.08,-4.47,-105.2,24.79,,1,33.32,Poor
0.542,-96.58,-80.05,-18.34,-0.93,-100.59,44.13,62.0,2,26.76,Poor
0.357,-88.02,-67.29,-19.5,0.66,-95.22,70.96,,2,26.86,Poor
0.423,-96.81,-80.15,-19.5,-8.66,-94.88,64.59,58.0,3,23.25,Poor
0.043,-81.13,-63.13,-19.5,19.56,-107.06,28.61,38.0,0,51.89,Fair
0.289,-94.79,-78.6,-16.24,-1.05,-95.15,70.95,64.0,1,37.9,Fair
0.097,-89.03,-69.43,-19.5,2.97,-98.55,41.37,32.0,2,33.41,Poor
0.105,-83.03,-68.01,-14.47,2.33,-90.33,66.92,56.0,1,44.15,Fair
0.487,-93.51,-76.41,-15.89,7.24,-103.7,51.79,50.0,3,39.29,Fair
1.09,-105.24,-89.2,-16.11,-9.36,-101.4,28.34,40.0,0,33.89,Poor
0.233,-97.86,-79.07,-18.77,-5.27,-97.71,34.45,40.0,3,27.28,Poor
0.105,-80.4,-61.24,-17.96,26.16,-109.91,11.8,19.0,1,71.03,Good
0.471,-104.58,-89.89,-15.74,-10.0,-96.01,34.92,36.0,3,22.66,Poor
0.922,-109.49,-90.27,-19.5,-10.0,-95.36,42.74,46.0,5,25.99,Poor
0.621,-100.59,-87.02,-15.01,3.95,-111.51,2.72,18.0,2,40.51,Fair
0.914,-102.22,,-19.5,-3.79,-103.64,24.42,29.0,0,28.59,Poor
0.346,-93.12,-76.65,-16.56,2.39,-101.06,23.76,31.0,1,41.9,Fair
0.627,-100.23,-79.08,-19.5,-10.0,-94.03,53.12,53.0,2,27.74,Poor
0.068,-73.72,,-19.22,19.82,-95.11,62.22,60.0,7,58.81,Good
0.193,-89.48,-70.75,-19.5,6.33,-100.04,48.55,43.0,1,35.41,Fair
0.222,-86.83,-72.33,-15.42,8.87,-105.08,6.29,25.0,2,61.33,Good
0.322,-91.04,-70.51,-19.5,8.71,-105.54,17.53,30.0,0,42.68,Fair
1.191,-110.7,-92.55,-17.48,-10.0,-102.7,41.24,38.0,2,29.42,Poor
0.933,-104.09,-84.68,-19.5,12.06,-115.18,22.68,29.0,0,38.34,Fair
0.065,-71.9,-54.17,-17.18,30.0,-110.77,4.34,24.0,1,69.55,Good
0.085,-84.74,-66.35,-17.81,1.64,-92.12,69.54,71.0,0,37.53,Fair
0.199,-92.73,-77.39,-15.76,-8.58,-87.23,76.66,76.0,2,20.74,Poor
0.155,-87.16,-69.62,-17.15,16.45,-109.41,18.63,35.0,1,60.4,Good
0.429,-98.55,-81.81,-15.84,-0.38,-101.81,37.02,37.0,0,36.33,Fair
1.049,-107.6,-91.71,-16.67,-9.24,-102.1,31.58,41.0,2,31.39,Poor
1.475,-109.32,-90.91,-19.09,-10.0,-101.45,13.02,26.0,1,25.11,Poor
0.477,-91.86,-72.77,-17.66,3.59,-101.56,54.01,73.0,2,43.51,Fair
0.82,-102.83,-84.08,-19.22,-2.11,-104.38,21.97,27.0,2,35.98,Fair
0.335,-99.84,-82.15,-17.26,-2.4,-101.9,37.58,49.0,3,35.65,Fair
0.105,-90.56,-71.33,-18.75,9.97,-107.17,21.32,27.0,3,49.74,Fair
0.335,-85.69,-66.97,-19.46,10.69,-97.92,42.41,45.0,4,51.3,Fair
0.364,-96.15,-77.86,-19.04,2.51,-102.92,14.07,28.0,1,41.8,Fair
0.61,-97.99,-79.49,-16.88,0.35,-103.11,43.63,41.0,1,36.59,Fair
0.112,-88.13,-66.58,-19.5,11.4,-104.16,35.0,46.0,3,46.48,Fair
0.207,-89.07,-74.68,-13.47,14.38,-104.16,43.59,48.0,1,50.97,Fair
0.204,-84.38,-67.34,-18.13,14.89,-103.74,26.65,33.0,1,46.37,Fair
1.442,-109.8,-90.78,-19.31,-10.0,-92.34,69.52,54.0,1,19.92,Poor
0.264,-90.63,-77.38,-13.21,6.91,-102.01,23.51,39.0,0,51.18,Fair
0.633,-105.67,-83.52,-19.5,-10.0,-95.72,57.42,53.0,0,21.5,Poor
0.625,-91.84,,-19.44,8.34,-101.33,34.27,41.0,1,36.4,Fair
0.139,-85.84,-64.97,-19.5,-4.71,-84.92,81.89,66.0,2,29.89,Poor
0.382,-97.31,-75.95,-19.5,-6.06,-97.07,42.07,45.0,1,31.49,Poor
1.011,-105.3,-86.06,-18.99,-7.89,-103.68,49.91,38.0,1,21.42,Poor
0.29,-95.32,-84.02,-11.24,-5.82,-94.98,51.06,56.0,3,41.33,Fair
1.306,-108.16,-89.72,-19.13,-10.0,-96.87,58.91,54.0,2,25.8,Poor
0.109,-94.59,-75.95,-18.66,1.21,-101.2,38.54,36.0,1,25.13,Poor
0.035,-75.44,-60.7,-14.09,20.89,-98.49,47.18,54.0,3,54.23,Fair
0.999,-104.56,-91.93,-12.06,-7.71,-103.32,36.46,40.0,4,24.47,Poor
0.847,-100.61,-81.23,-18.74,-10.0,-90.65,69.68,59.0,2,24.41,Poor
2.207,-112.97,-98.72,-15.02,-10.0,-108.57,25.91,38.0,4,28.18,Poor
0.512,-101.28,-77.1,-19.5,-10.0,-93.96,52.59,55.0,0,18.15,Poor
1.242,-105.92,-87.13,-18.42,-10.0,-88.9,68.78,64.0,3,14.56,Poor
0.789,-108.41,-86.35,-19.5,-10.0,-101.27,30.81,39.0,2,19.65,Poor
0.837,-101.89,-83.8,-17.63,-7.3,-98.49,39.33,34.0,1,20.03,Poor
0.379,-103.04,-82.79,-19.5,-0.56,-104.78,40.46,47.0,3,30.06,Poor
0.217,-86.28,-68.12,-19.08,11.11,-104.07,38.6,54.0,1,44.94,Fair
1.227,-103.05,-82.03,-19.5,-3.46,-103.66,24.38,35.0,2,32.99,Poor
0.255,-95.86,-83.97,-10.56,5.79,-107.43,18.59,25.0,1,53.01,Fair
0.348,-92.22,-71.55,-19.5,-0.38,-96.53,67.92,61.0,1,32.51,Poor
0.266,-92.08,-72.07,-19.5,9.23,-106.08,1.85,29.0,2,50.52,Fair
0.374,-99.53,-81.99,-17.41,-8.98,-94.47,66.93,79.0,1,22.59,Poor
0.286,-101.25,-84.48,-18.65,-10.0,-94.79,48.79,52.0,2,21.05,Poor
0.022,-70.01,-52.91,-16.23,18.1,-91.21,91.73,82.0,3,49.81,Fair
0.962,-106.85,-88.0,-18.93,-10.0,-101.05,48.74,46.0,4,15.61,Poor
0.264,-88.1,-66.46,-19.5,6.29,-101.72,24.53,40.0,2,40.97,Fair
0.4,-96.01,-79.61,-15.08,-7.4,-96.71,53.48,62.0,3,30.41,Poor
0.067,-83.51,-70.61,-14.5,8.83,-101.92,19.78,38.0,4,51.32,Fair
0.02,-63.25,-40.0,-19.5,29.8,-101.44,31.69,48.0,3,66.99,Good
0.127,-83.81,-63.8,-19.5,4.72,-92.78,48.9,52.0,0,38.49,Fair
0.549,-113.42,-96.6,-15.77,-10.0,-99.28,29.09,36.0,0,32.89,Poor
0.047,-79.57,-58.01,-19.5,12.52,-95.48,51.97,54.0,0,40.37,Fair
1.078,-110.2,-89.4,-19.5,-10.0,-103.75,37.44,43.0,7,23.0,Poor
0.109,-88.02,-68.55,-19.5,9.97,-101.35,46.57,58.0,2,37.26,Fair
0.103,-84.92,-68.35,-14.93,18.97,-109.95,20.84,27.0,0,59.55,Good
0.09,-81.78,,-19.17,13.04,-98.58,37.12,43.0,1,50.21,Fair
0.02,-69.4,-48.13,-19.5,30.0,-105.41,21.43,49.0,0,68.77,Good
0.665,-96.16,-83.32,-14.14,4.62,-107.6,31.42,31.0,2,45.82,Fair
0.936,-100.89,-82.21,-17.37,-6.16,-100.12,42.19,43.0,3,22.84,Poor
0.429,-94.36,-75.47,-19.5,2.52,-103.54,26.85,36.0,1,35.05,Fair
0.094,-82.73,-63.93,-19.5,12.63,-101.24,37.42,46.0,1,53.17,Fair
0.151,-82.5,-64.36,-17.21,15.25,-102.47,31.5,40.0,2,50.82,Fair
0.291,-94.57,-73.01,-19.5,-0.69,-96.02,36.96,40.0,1,37.56,Fair
1.389,-108.02,-90.66,-16.24,-9.17,-103.65,26.85,38.0,1,27.79,Poor
0.128,-93.83,,-18.05,7.15,-107.41,28.27,34.0,2,38.15,Fair
0.592,-95.24,-76.29,-17.86,-1.88,-96.21,58.34,64.0,3,30.93,Poor
0.26,-92.66,,-19.5,-5.31,-96.64,47.14,53.0,3,28.44,Poor
0.159,-76.35,-62.51,-14.13,20.53,-103.3,36.2,37.0,1,61.26,Good
0.274,-94.41,-75.76,-18.21,3.86,-103.46,21.38,28.0,1,39.43,Fair
0.033,-74.34,-55.66,-17.66,20.35,-96.48,53.79,55.0,1,52.96,Fair
0.721,-98.99,-82.08,-17.94,-2.36,-101.53,20.91,32.0,6,32.96,Poor
0.125,-90.45,-72.84,-17.27,12.6,-105.71,8.2,25.0,1,51.9,Fair
0.582,-97.87,-89.41,-8.39,4.82,-108.07,13.19,26.0,1,51.91,Fair
0.032,-74.19,-52.57,-19.5,14.47,-94.69,65.86,70.0,1,46.77,Fair
1.396,-108.12,-87.42,-19.5,-10.0,-100.6,48.82,58.0,1,25.76,Poor
0.097,-79.09,-65.1,-13.71,12.51,-99.55,40.54,41.0,0,49.9,Fair
0.965,-107.31,-91.34,-15.93,-6.31,-104.81,21.9,33.0,4,31.16,Poor
0.746,-100.37,-78.02,-19.5,-4.57,-99.37,63.59,49.0,5,23.47,Poor
1.547,-101.98,-87.44,-13.43,-5.61,-102.23,37.43,36.0,4,29.7,Poor
0.292,-96.18,-76.74,-19.23,3.02,-104.13,20.96,30.0,2,28.52,Poor
0.585,-100.54,-84.02,-18.02,-2.63,-102.28,40.87,36.0,0,24.78,Poor
0.208,-81.04,-61.81,-17.37,5.28,-89.23,68.26,47.0,4,33.97,Poor
0.092,-81.44,-63.29,-19.5,12.46,-101.32,32.27,42.0,2,52.55,Fair
0.263,-94.47,-77.32,-17.3,7.35,-104.8,31.64,39.0,3,41.26,Fair
0.082,-79.12,-59.96,-19.5,21.59,-107.33,10.57,27.0,0,57.69,Good
1.809,-111.43,-94.9,-17.28,-10.0,-88.18,86.72,62.0,7,8.08,Poor
0.046,-83.62,-70.97,-14.31,11.43,-100.38,33.03,37.0,2,54.49,Fair
0.4,-90.58,-75.36,-13.87,2.34,-99.92,46.21,51.0,1,42.64,Fair
0.443,-101.36,-86.51,-14.12,-2.02,-106.88,10.7,35.0,1,39.99,Fair
0.348,-85.04,-71.85,-12.35,17.8,-105.09,31.89,39.0,0,55.59,Good
0.488,-99.75,-80.64,-19.38,-1.58,-102.58,41.8,41.0,1,23.65,Poor
0.056,-70.52,-53.04,-16.83,27.73,-104.78,18.28,36.0,1,65.69,Good
0.364,-100.73,-81.67,-19.5,-1.96,-106.22,32.11,32.0,2,33.21,Poor
0.152,-83.61,-64.05,-17.98,8.91,-97.41,54.2,48.0,0,44.57,Fair
1.267,-104.07,-83.8,-19.37,-10.0,-89.25,53.97,58.0,2,21.32,Poor
0.646,-96.87,-77.65,-17.81,-9.46,-94.01,53.64,66.0,2,24.04,Poor
1.617,-104.31,-89.25,-12.98,-10.0,-94.98,49.68,50.0,3,30.34,Poor
0.02,-72.44,-52.7,-19.5,17.95,-94.6,39.32,38.0,0,55.44,Good
0.151,-92.87,-74.21,-19.5,4.82,-104.42,30.63,33.0,2,34.25,Poor
0.098,-84.1,-59.53,-19.5,7.8,-96.41,50.99,56.0,2,41.21,Fair
0.02,-69.55,-51.53,-17.65,27.27,-103.5,13.46,27.0,4,72.74,Good
0.125,-87.89,-68.74,-19.5,13.48,-105.63,38.01,47.0,2,42.28,Fair
0.511,-97.08,-79.36,-18.54,-8.13,-95.02,58.79,64.0,3,22.77,Poor
0.118,-84.21,-66.06,-17.95,0.7,-94.94,66.94,59.0,3,34.41,Poor
0.32,-97.77,-79.83,-19.06,-6.2,-95.18,53.33,39.0,0,24.61,Poor
0.984,-102.29,-85.6,-15.5,-3.75,-97.94,51.92,42.0,1,29.48,Poor
0.533,-99.61,-81.08,-19.5,-5.92,-98.28,28.94,37.0,5,25.8,Poor
0.226,-93.92,-74.05,-19.5,-5.39,-96.08,64.29,53.0,0,21.39,Poor
0.21,-87.32,-70.58,-17.2,1.67,-94.07,51.86,45.0,1,35.44,Fair
0.274,-95.89,-75.38,-19.5,-3.7,-95.31,43.92,66.0,5,35.69,Fair
0.088,-84.78,-64.64,-19.5,-1.06,-96.35,56.62,55.0,3,34.25,Poor
0.452,-96.84,-81.48,-11.85,3.56,-103.89,36.42,44.0,2,47.46,Fair
0.204,-84.73,-69.62,-14.45,17.52,-107.09,32.31,35.0,0,61.03,Good
0.861,-101.94,-82.59,-19.5,-10.0,-89.8,58.22,57.0,1,18.82,Poor
0.636,-97.97,-81.73,-16.08,-8.55,-94.54,49.84,43.0,3,25.68,Poor
0.424,-97.76,-82.9,-15.27,-1.1,-99.19,38.04,41.0,2,35.65,Fair
0.204,-90.54,-67.39,-19.5,-4.44,-94.21,77.68,69.0,2,23.29,Poor
0.106,-84.79,-69.69,-14.43,15.27,-103.06,10.15,33.0,1,60.78,Good
0.674,-99.41,-85.98,-12.28,-1.68,-103.1,28.72,41.0,0,30.53,Poor
0.3,-94.75,-79.1,-17.16,-4.75,-95.47,58.24,67.0,1,30.23,Poor
0.115,-79.9,-61.2,-19.5,16.38,-101.71,7.0,24.0,3,58.99,Good
0.098,-85.38,-67.16,-17.94,4.14,-96.09,52.14,55.0,1,37.94,Fair
0.081,-89.14,-65.48,-19.5,1.02,-96.69,40.76,47.0,0,31.92,Poor
0.676,-89.64,-73.94,-15.5,3.09,-97.64,66.14,53.0,2,39.35,Fair
0.117,-86.75,-68.04,-17.92,12.5,-101.58,35.38,32.0,2,51.94,Fair
0.337,-89.31,-67.93,-19.5,13.18,-105.59,23.07,40.0,0,47.16,Fair
0.27,-87.05,-71.03,-14.66,-1.07,-90.62,82.08,60.0,1,35.7,Fair
0.39,-92.06,-71.95,-19.0,7.59,-104.97,19.15,30.0,1,40.26,Fair
0.944,-104.3,-91.79,-12.39,-7.13,-100.17,34.25,41.0,2,37.96,Fair
0.91,-102.05,-78.77,-19.5,-10.0,-90.63,76.33,69.0,2,21.26,Poor
0.27,-97.75,-76.77,-19.5,-3.38,-105.82,18.16,30.0,1,28.26,Poor
0.02,-62.48,-46.53,-15.79,29.95,-96.38,58.26,50.0,2,72.28,Good
0.25,-95.41,,-19.5,2.93,-103.33,15.86,30.0,3,32.32,Poor
0.419,-97.49,-75.55,-19.5,-10.0,-93.53,53.78,48.0,2,20.12,Poor
0.367,-94.92,-80.79,-14.21,-5.29,-95.49,62.83,50.0,2,35.62,Fair
0.474,-97.97,-81.77,-15.44,-10.0,-90.54,50.29,50.0,2,28.35,Poor
0.075,-84.28,-62.24,-19.5,9.08,-99.67,74.8,72.0,1,37.91,Fair
0.468,-91.85,-73.64,-19.43,1.07,-100.41,32.31,43.0,4,40.23,Fair
0.091,-79.45,-60.14,-16.88,27.5,-110.78,17.34,36.0,2,69.09,Good
0.625,-98.64,-80.43,-17.89,-9.2,-96.83,40.53,50.0,1,25.17,Poor
0.186,-91.05,-70.38,-19.5,,-96.97,30.45,40.0,1,34.17,Poor
0.557,-94.67,-75.13,-19.37,-1.27,-97.89,41.14,38.0,3,30.39,Poor
0.022,-73.12,-54.8,-17.45,16.91,-94.36,39.98,35.0,1,57.24,Good
0.236,-85.21,-73.51,-11.76,12.08,-106.84,9.58,22.0,3,65.95,Good
0.549,-98.37,-78.45,-18.32,-10.0,-93.14,47.39,54.0,3,36.55,Fair
0.116,-80.43,-60.24,-19.5,24.69,-109.02,10.9,22.0,1,52.93,Fair
0.714,-101.54,-87.26,-16.07,4.15,-109.06,10.66,23.0,2,34.69,Poor
0.448,-96.77,-82.28,-13.96,-3.49,-95.26,57.47,47.0,3,31.15,Poor
0.399,-91.13,-71.58,-19.5,-1.4,-92.5,43.76,35.0,4,33.34,Poor
0.196,-81.13,-62.54,-19.5,14.38,-101.74,21.94,19.0,0,45.42,Fair
0.296,-87.23,-75.15,-13.06,20.74,-113.77,8.27,29.0,2,59.77,Good
0.409,-92.75,-77.22,-15.04,0.88,-97.48,37.2,34.0,3,47.13,Fair
0.288,-90.85,-71.91,-19.02,-3.8,-92.57,54.97,60.0,2,37.05,Fair
0.539,-100.68,-80.65,-18.71,2.07,-103.3,38.3,41.0,1,30.18,Poor
0.256,-91.01,-74.77,-16.77,-1.36,-96.58,46.31,50.0,0,30.79,Poor
0.102,-87.88,-70.33,-18.39,4.74,-100.84,32.62,39.0,1,45.08,Fair
0.108,-83.27,-67.91,-13.62,14.12,-103.94,29.51,28.0,1,55.25,Good
0.02,-68.68,-46.71,-19.5,30.0,-110.85,0.58,24.0,3,72.15,Good
0.161,-96.04,-77.52,-19.02,,-106.02,38.25,45.0,1,36.35,Fair
0.622,-99.73,-83.74,-16.42,-5.22,-94.47,67.49,70.0,1,26.12,Poor
0.711,-99.39,-84.86,-16.08,-1.36,-104.08,26.73,40.0,2,36.58,Fair
0.102,-84.58,-70.38,-13.69,14.23,-101.93,35.52,36.0,1,55.23,Good
1.438,-105.73,-82.29,-19.5,-8.97,-104.28,24.81,45.0,2,35.19,Fair
0.314,-99.34,-81.86,-17.63,-10.0,-95.6,34.34,49.0,2,30.33,Poor
1.12,-108.09,-91.29,-17.19,-10.0,-103.74,20.52,22.0,3,28.32,Poor
0.552,-94.72,-77.36,-18.61,-6.6,-91.98,60.99,60.0,0,29.07,Poor
0.577,-99.23,-83.12,-16.25,-7.91,-94.49,53.88,58.0,2,25.32,Poor
0.04,-74.9,-57.22,-17.04,16.2,-97.46,49.52,57.0,2,49.92,Fair
0.112,-87.23,-69.13,-17.01,,-94.3,42.62,33.0,0,42.64,Fair
0.02,-70.37,-52.32,-17.03,,-101.31,15.0,28.0,1,70.51,Good
0.567,-108.29,-94.08,-13.45,-10.0,-97.21,39.88,39.0,0,30.6,Poor
0.19,-86.24,-65.56,-19.5,-1.04,-93.83,61.54,45.0,3,36.14,Fair
0.695,-93.62,-77.28,-16.17,11.15,-108.41,6.38,31.0,1,51.79,Fair
0.186,-93.71,-77.68,-14.73,5.59,-105.92,9.91,24.0,1,46.52,Fair
0.77,-105.5,-89.61,-17.29,-10.0,-97.78,68.67,60.0,3,17.33,Poor
0.063,-78.36,-63.52,-14.8,12.8,-95.32,57.5,,0,44.03,Fair
0.086,-76.86,-58.06,-19.29,13.7,-98.04,34.34,49.0,3,47.22,Fair
0.188,-89.52,-68.83,-19.48,,-97.97,64.63,47.0,1,32.56,Poor
0.236,-96.42,-80.59,-17.28,-6.35,-96.02,73.47,65.0,3,28.27,Poor
0.193,-90.59,-78.12,-14.28,12.43,-109.57,9.03,26.0,2,57.87,Good
0.649,-104.38,-89.46,-13.32,-10.0,-99.11,52.96,51.0,2,29.16,Poor
0.046,-80.1,-63.44,-18.44,5.22,-89.41,73.61,56.0,0,32.54,Poor
0.195,-91.05,-76.74,-16.16,3.62,-99.05,38.74,57.0,1,37.53,Fair
0.817,-105.97,-89.77,-16.66,-8.09,-104.99,1.97,16.0,3,33.86,Poor
0.031,-77.24,-60.9,-16.05,9.93,-95.88,70.14,56.0,3,37.89,Fair
1.284,-105.88,-87.93,-18.13,-10.0,-93.61,64.1,59.0,5,18.79,Poor
1.931,-108.86,-95.23,-16.05,-10.0,-102.94,7.29,24.0,1,32.72,Poor
0.042,-82.31,-62.57,-19.5,-0.79,-86.62,74.41,62.0,0,30.86,Poor
0.155,-86.27,-63.29,-19.5,16.32,-107.46,28.97,36.0,4,43.57,Fair
0.21,-92.0,-69.71,-19.5,9.82,-109.75,23.23,27.0,3,44.25,Fair
0.674,-97.71,-81.46,-15.77,1.34,-102.84,20.79,33.0,0,38.89,Fair
0.408,-93.11,-73.1,-19.02,11.67,-111.84,5.63,18.0,1,50.02,Fair
0.465,-99.55,-79.9,-19.5,-2.19,-104.74,28.1,36.0,2,31.29,Poor
0.638,-97.65,-79.78,-19.11,-7.2,-98.16,39.11,59.0,1,21.27,Poor
0.056,-82.54,-64.01,-19.5,12.37,-99.01,42.69,51.0,0,43.47,Fair
0.806,-96.84,-76.79,-19.5,-9.02,-93.75,49.67,53.0,3,20.83,Poor
0.55,-102.02,-81.37,-19.5,-4.1,-105.43,32.52,33.0,1,36.36,Fair
0.388,-94.38,-78.81,-15.11,-10.0,-88.51,83.66,67.0,1,23.1,Poor
0.992,-104.69,-84.45,-19.5,-10.0,-98.48,50.61,55.0,2,22.3,Poor
0.542,-102.77,-79.77,-19.5,-0.3,-105.25,11.91,39.0,2,37.9,Fair
0.101,-80.6,-59.95,-19.5,17.49,-102.22,26.82,26.0,0,59.82,Good
0.253,-94.54,-71.94,-19.5,4.45,-101.55,28.7,41.0,1,39.03,Fair
0.307,-100.56,-90.31,-11.86,-10.0,-92.03,55.67,53.0,1,34.22,Poor
0.026,-84.01,-64.23,-19.5,9.38,-99.27,32.55,50.0,0,42.06,Fair
1.392,-110.38,-91.59,-17.96,-10.0,-89.95,61.8,69.0,2,19.49,Poor
0.062,-74.47,-53.39,-19.5,19.41,-94.6,62.91,58.0,2,54.93,Fair
0.538,-93.6,-78.98,-15.64,2.22,-100.9,25.49,35.0,1,37.92,Fair
0.318,-96.94,-80.46,-15.61,-0.38,-101.18,40.87,48.0,1,32.97,Poor
0.02,-71.94,-51.24,-19.5,30.0,-103.02,33.62,44.0,0,59.1,Good
1.164,-107.19,-92.37,-15.33,-5.13,-106.15,27.76,34.0,4,28.99,Poor
0.859,-108.03,-89.3,-18.52,-10.0,-90.01,51.21,47.0,3,19.47,Poor
0.334,-98.3,-80.35,-18.05,2.15,-106.05,25.95,23.0,1,37.89,Fair
0.117,-81.51,-64.1,-19.5,10.22,-96.43,40.81,40.0,2,43.93,Fair
0.058,-77.45,-57.74,-19.5,11.26,-91.38,66.31,72.0,0,50.34,Fair
0.203,-89.11,-74.46,-13.5,2.78,-97.28,45.65,49.0,1,42.34,Fair
0.133,-91.86,,-16.45,5.6,-107.83,4.67,25.0,2,45.03,Fair
0.318,-93.67,-76.09,-18.2,2.5,-100.13,38.49,45.0,3,37.35,Fair
1.527,-116.9,-102.5,-14.01,-10.0,-108.18,12.48,25.0,5,32.21,Poor
0.385,-92.36,-70.67,-19.5,-6.29,-93.54,46.08,55.0,3,23.76,Poor
0.993,-102.91,-87.31,-14.6,-10.0,-97.3,61.6,59.0,2,26.39,Poor
0.474,-102.91,-82.55,-19.5,-9.7,-97.79,45.27,47.0,2,28.73,Poor
0.29,-86.82,-71.44,-14.55,8.44,-104.89,17.47,31.0,0,46.52,Fair
0.868,-109.96,-89.85,-19.5,-10.0,-103.14,19.32,22.0,3,26.96,Poor
0.287,-91.06,,-12.13,-8.87,-90.25,65.94,48.0,2,33.06,Poor
0.913,-101.0,-78.78,-19.5,,-100.64,40.75,27.0,2,21.97,Poor
0.155,-92.83,-71.42,-19.5,,-94.93,59.64,57.0,2,29.78,Poor
0.062,-80.15,-63.8,-13.99,17.65,-99.62,50.09,55.0,2,57.48,Good
0.87,-109.35,-93.82,-13.66,-10.0,-100.0,29.59,40.0,0,36.49,Fair
0.398,-107.41,-88.04,-18.35,-10.0,-90.97,63.72,45.0,2,20.39,Poor
0.99,-108.19,-94.77,-13.46,-10.0,-100.62,42.55,63.0,5,26.18,Poor
1.25,-108.41,-90.31,-19.5,-10.0,-96.3,47.25,62.0,5,22.4,Poor
0.025,-69.66,-54.08,-15.15,29.33,-101.99,28.34,44.0,1,70.91,Good
0.313,-93.66,-76.43,-17.71,3.58,-99.92,40.47,57.0,4,36.45,Fair
0.211,-90.17,-74.1,-14.24,-1.43,-93.1,52.75,52.0,1,41.67,Fair
0.442,-100.99,-85.39,-13.61,-10.0,-100.45,12.95,32.0,2,32.09,Poor
0.71,-103.16,-80.04,-19.5,1.32,-109.87,15.56,26.0,1,37.3,Fair
0.148,-91.19,-70.85,-19.45,12.35,-104.18,19.58,29.0,2,45.43,Fair
0.366,-100.2,-86.64,-16.5,-0.58,-103.9,38.63,43.0,1,28.72,Poor
0.555,-101.28,-85.9,-16.74,2.96,-106.4,27.51,38.0,3,37.43,Fair
0.065,-80.09,-59.52,-19.5,21.11,-103.64,28.07,36.0,2,58.66,Good
0.757,-103.88,-82.98,-19.5,-4.0,-103.71,31.98,43.0,4,26.25,Poor
0.419,-97.76,-83.92,-14.14,,-109.01,23.61,39.0,3,39.03,Fair
1.344,-103.79,-83.7,-19.5,-8.74,-101.39,18.05,34.0,2,23.69,Poor
0.187,-91.47,-72.68,-19.03,8.85,-107.0,11.43,28.0,0,46.06,Fair
0.052,-83.74,-71.56,-10.61,13.03,-99.71,43.37,42.0,2,61.16,Good
0.318,-91.82,-75.03,-16.49,0.17,-98.75,45.33,61.0,3,33.92,Poor
0.04,-75.27,-57.68,-17.25,6.07,-85.24,87.7,73.0,0,38.44,Fair
1.571,-106.61,-88.47,-17.84,-6.07,-107.09,19.08,23.0,4,34.45,Poor
0.02,-67.94,-53.9,-14.36,23.07,-96.28,57.14,57.0,0,64.89,Good
0.63,-98.18,-82.47,-15.32,-2.44,-104.19,47.38,52.0,2,38.27,Fair
0.335,-94.41,-78.28,-15.26,2.55,-100.57,38.75,38.0,2,37.58,Fair
0.207,-80.79,-64.4,-17.5,20.33,-105.86,37.79,41.0,0,52.01,Fair
0.031,-79.15,-62.7,-18.21,14.17,-101.01,28.34,43.0,1,55.61,Good
0.438,-99.19,-81.59,-16.47,-1.4,-102.89,36.52,44.0,2,35.83,Fair
0.396,-92.11,-73.18,-18.69,10.93,-106.71,15.36,40.0,1,48.38,Fair
0.148,-86.92,-63.59,-19.5,13.67,-105.23,32.5,43.0,2,49.48,Fair
1.085,-101.68,-81.07,-19.5,-3.56,-106.65,15.58,33.0,2,32.38,Poor
